ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Years_in_curent_job_new,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
7192,Home Mortgage,1.4585687348655123,4 years,0.0,0.3807741234768914,-0.5279385340628246,-0.15729772560795896,-0.36506559973848624,22.0,0.0,debt consolidation,Long Term,2.2913919253115473,-0.051789288491970904,3.1966831523372865,-3.877140476922985,1,1,-0.4019239515773971,1,other,0,1,0,0
7193,Rent,0.01920456311407259,10+ years,0.0,-0.8415711152485453,-0.21550405136718997,-0.3888186548044891,-0.36506559973848624,31.0,0.0,debt consolidation,Long Term,1.2401015603471377,-0.17062514626033118,-0.1274071789062734,-2.8349729058041637,0,1,1.1640135221007732,0,other,0,1,0,0
7194,Home Mortgage,1.1505440806851732,4 years,0.0,-0.230398495885827,0.15373670090946864,-0.4775419923541448,2.7392337177656487,41.40453206297588,1.0,debt consolidation,Short Term,-0.938122676018185,-0.20499668459876536,-0.7157031646794193,-0.029137137429626373,1,0,-0.4019239515773971,1,other,0,1,0,0
7195,Rent,0.554333974424486,10+ years,0.0,-0.026674289431587547,1.3750714969014945,0.30493098610694774,-0.36506559973848624,71.00000000000001,0.0,debt consolidation,Short Term,1.014477286831676,0.5362330117431197,0.32915947481875224,-2.1134722796505314,1,0,1.1640135221007732,0,other,0,1,0,0
7196,Rent,-0.191571929499767,10+ years,0.0,0.3807741234768914,1.5170871708540556,0.9832760149489179,2.7392337177656487,40.964452812075685,1.0,debt consolidation,Short Term,0.22039859367489076,-0.06840718007124864,-0.9394166324734264,1.0931971699204475,0,0,1.1640135221007732,0,other,0,1,0,0
7197,Home Mortgage,-0.30182979814032085,3 years,0.0,1.8068435686565676,-0.6415510732248734,-0.018520692536399805,-0.36506559973848624,33.079452774770495,0.0,debt consolidation,Short Term,0.2301360623213475,-0.6794434668459864,-0.0791092188427996,1.0130304336811564,0,0,-0.6629135305237588,1,other,0,1,0,0
7198,Home Mortgage,-0.015496004922638256,10+ years,0.0,-0.43412270234006645,-0.5563416688533367,-0.2741649731848221,-0.36506559973848624,56.0,0.0,debt consolidation,Long Term,1.3507762039873537,0.1390773583160645,0.6671613446379585,-2.27380575213146,0,1,1.1640135221007732,1,other,0,1,0,0
7199,Rent,-0.6055018516175105,1 year,0.0,-0.8415711152485453,-1.6640639256837588,-0.767609482377739,-0.36506559973848624,34.77190021884592,0.0,debt consolidation,Long Term,-0.11530657539258826,-0.5546299502361594,-0.3768627886091111,-1.2717215491386367,1,1,-1.1848926884164823,0,other,0,1,0,0
7200,Rent,-0.662253993382332,2 years,0.0,0.5844983299311308,-0.7551636123869223,-0.8251621972648374,-0.36506559973848624,41.0,0.0,debt consolidation,Short Term,-0.5949362810394039,-0.45874830241903164,-0.3824807804914943,0.652280120604347,1,0,-0.9239031094701204,0,other,0,1,0,0
7201,Home Mortgage,-0.10185064097241556,10+ years,0.0,0.1770499170226519,0.2531476726762618,-0.5963969318109391,-0.36506559973848624,55.0,0.0,debt consolidation,Long Term,-0.13395026536202378,-0.378707450531791,0.744639322239781,0.010946230690019118,0,1,1.1640135221007732,1,other,0,1,0,0
7202,Home Mortgage,0.36948070588796733,10+ years,0.0,0.5844983299311308,1.8721263557354584,1.2068913514411763,-0.36506559973848624,44.0,0.0,debt consolidation,Short Term,-0.3666995159358684,-0.7603211909710325,-0.06502231382428642,1.0130304336811564,0,0,1.1640135221007732,1,other,0,1,0,0
7203,Own Home,-0.5781357764783719,3 years,0.0,-0.8415711152485453,-0.9113808537347395,-1.0753403252434486,-0.36506559973848624,32.0,0.0,other,Short Term,-1.0484410708054819,-0.8750324641387806,0.4956868162876045,0.37169654376682854,0,0,-0.6629135305237588,0,other,0,1,0,0
7204,Home Mortgage,-0.7487288670205942,6 years,0.0,-0.230398495885827,-1.5646529539140344,0.2954894496772746,-0.36506559973848624,42.0,0.0,debt consolidation,Short Term,0.2828608925533817,-0.08024294457735294,-0.1787237614737143,1.0931971699204475,0,0,0.12005520631532639,1,other,0,1,0,0
7205,Home Mortgage,1.1869039274429742,7 years,0.0,0.9919467428396097,-0.5137369666675685,0.15662206697480946,-0.36506559973848624,32.00941331818726,0.0,home improvements,Short Term,-1.0484410708054819,-0.6788457009618397,1.0552220376479526,1.2535306423967054,0,0,0.3810447852616881,1,other,0,1,0,0
7206,Home Mortgage,0.17104058985266737,5 years,0.0,-0.026674289431587547,1.0910401489963721,0.5010348599883404,-0.36506559973848624,33.4240637915243,0.0,debt consolidation,Short Term,1.400057295307836,0.9411596216640816,0.26761311598786724,0.49194664812576505,0,0,-0.14093437263103534,1,other,0,1,0,0
7207,Own Home,-0.20111879402545946,10+ years,0.0,2.4180161880097133,-0.4001244275055195,0.7018820894922961,-0.36506559973848624,80.00000000000001,0.0,other,Short Term,-0.37049950370033935,0.4863793370052864,1.2881590742040816,0.1311963350489556,1,0,1.1640135221007732,0,other,0,1,0,0
7208,Rent,0.5070565546322658,2 years,0.0,-0.637846908794306,-1.081799662477813,-0.5083512164930781,-0.36506559973848624,33.80668714173673,0.0,debt consolidation,Long Term,-1.0484410708054819,0.013367192880017373,0.4632366243699581,-0.14938724178856286,0,1,-0.9239031094701204,0,other,0,1,0,0
7209,Rent,0.588092883606523,< 1 year,0.0,1.3993951557480886,-0.6131479384343612,-0.0007669900633780755,-0.36506559973848624,32.26731955554544,0.0,other,Short Term,1.3134888240484826,0.3925898697826721,1.2359201347604285,-0.2308916767953066,0,0,-1.445882267362844,0,other,0,1,0,0
7210,Home Mortgage,-0.7698906825939175,6 years,0.0,-1.045295321702785,0.5939852901624083,-0.14848863659462758,-0.36506559973848624,34.91081795933662,0.0,debt consolidation,Short Term,-0.46597419628267156,-0.5855942230349575,-1.26324774664901,1.1733639061620487,0,0,0.12005520631532639,1,other,0,1,0,0
7211,Home Mortgage,-0.2901667520572961,8 years,0.0,-0.230398495885827,-0.21550405136718997,-0.4508888512368857,-0.36506559973848624,5.999999999999991,0.0,debt consolidation,Short Term,0.8649715182232728,-0.020167473220611454,-0.3053382053901126,0.572113384365056,1,0,0.6420343642080498,1,other,0,1,0,0
7212,Own Home,0.06318747298180934,10+ years,0.0,0.3807741234768914,1.57389344043508,1.3553357950196734,-0.36506559973848624,35.0,0.0,debt consolidation,Short Term,-0.11530657539258826,1.2261743952252193,0.4321280424540748,0.41177991188647406,1,0,1.1640135221007732,0,other,0,1,0,0
7213,Rent,-0.7878782258312422,1 year,0.0,-0.43412270234006645,-1.323226308197167,-0.7576258481626301,-0.36506559973848624,34.65307023276999,0.0,debt consolidation,Long Term,0.09428649974151165,-0.6450121519191375,-0.5532006532158565,-2.394055856488779,1,1,-1.1848926884164823,0,other,0,1,0,0
7214,Rent,-0.7891286967514841,2 years,0.0,-0.230398495885827,1.7443122491781535,0.716654254145421,-0.36506559973848624,33.51179757710646,0.0,debt consolidation,Short Term,-0.48734912745782055,-0.15460502056520012,-0.48352078374928237,0.89278032932222,0,0,-0.9239031094701204,0,other,0,1,0,0
7215,Rent,-1.1448636260425873,6 years,0.0,1.195670949293849,-0.45693069708654405,-0.21304344787693813,2.7392337177656487,41.33176247862851,1.0,debt consolidation,Short Term,-0.5556301576006577,-0.16506592353776703,-0.8339325460847978,-0.34980408238679034,0,0,0.12005520631532639,0,other,0,1,0,0
7216,Rent,-0.9475777908567424,< 1 year,0.0,-1.045295321702785,1.076838581601116,-0.7540570377418445,-0.36506559973848624,33.0,0.0,debt consolidation,Short Term,-0.24509990747279858,-0.43017509315682023,-0.5146293656651656,0.33161317564718307,0,0,-1.445882267362844,0,other,0,1,0,0
7217,Own Home,-0.17656627845686504,10+ years,0.0,-0.8415711152485453,0.8922182054627869,-0.8083571659163283,2.7392337177656487,50.0,1.0,debt consolidation,Short Term,-0.35185581373090385,-0.5576187796568928,-0.3965676855100075,0.7725302249632835,0,0,1.1640135221007732,0,other,0,1,0,0
7218,Home Mortgage,-0.2891808038317208,8 years,0.0,-0.8415711152485453,-0.3717212927150074,-0.16926905170299905,-0.36506559973848624,34.98588778470498,0.0,debt consolidation,Short Term,-1.0484410708054819,0.10709688351421702,-0.733395646577671,1.0130304336811564,0,0,0.6420343642080498,1,other,0,1,0,0
7219,Rent,-0.3202740515968618,10+ years,0.0,-0.637846908794306,-0.3717212927150074,-0.4253199056904982,2.7392337177656487,41.453492788592825,1.0,debt consolidation,Short Term,0.1865549526475715,-0.18467264453777818,-0.4441948405725997,-0.20045775303285054,1,0,1.1640135221007732,0,other,0,1,0,0
7220,Rent,-0.42473666108947483,2 years,0.0,1.195670949293849,-0.6841557754106418,-0.8371335233598776,-0.36506559973848624,34.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.45187399475134477,0.7235089647120113,-0.8308044998225362,0,0,-0.9239031094701204,0,other,0,1,0,0
7221,Home Mortgage,0.2960636343591536,3 years,0.0,0.1770499170226519,0.6791946945339452,-0.6842167730515352,-0.36506559973848624,3.999999999999992,0.0,debt consolidation,Short Term,0.16280502911962816,-0.23016262832134066,-1.0183200707021223,0.0911129669293101,1,0,-0.6629135305237588,1,other,0,1,0,0
7222,Home Mortgage,-0.4345480483098338,3 years,0.0,-0.026674289431587547,-0.3149150231339827,-0.32001741086959834,-0.36506559973848624,34.50463836619356,0.0,debt consolidation,Long Term,0.9081963790441296,0.13202372088313363,-0.549595076336118,-1.3118049172582822,1,1,-0.6629135305237588,1,other,0,1,0,0
7223,Own Home,-0.4694650440058173,10+ years,0.0,-1.4527437346138339,0.693396261929201,-0.2664400797423623,-0.36506559973848624,29.0,0.0,business loan,Short Term,-0.38320571278778903,0.07870300401724965,-0.8860876349033407,0.010946230690019118,1,0,1.1640135221007732,0,business loan,1,0,0,0
7224,Rent,-0.26532566627633813,10+ years,0.0,-0.8415711152485453,-1.1812106342446056,-0.8268336654365978,2.7392337177656487,40.972285511724095,1.0,debt consolidation,Short Term,-0.08597541983557824,-0.40357451131229294,0.23273125594202504,0.1311963350489556,0,0,1.1640135221007732,0,other,0,1,0,0
7225,Home Mortgage,-0.03894233467717261,10+ years,0.0,-0.43412270234006645,-0.1302946469956536,0.05326208921838779,-0.36506559973848624,33.883037244804044,0.0,debt consolidation,Long Term,1.0180397753608676,0.2936596159563963,0.12414469642431923,-1.552305125976155,0,1,1.1640135221007732,1,other,0,1,0,0
7226,Rent,0.1651099714238416,9 years,0.0,0.3807741234768914,-0.5989463710391052,-0.14071856833671476,-0.36506559973848624,54.0,0.0,debt consolidation,Short Term,0.9426337681596475,-0.17971118769936073,0.47874899001534466,-0.14168983838424232,0,0,0.9030239431544116,0,other,0,1,0,0
7227,Rent,-0.9898533269679951,10+ years,0.0,-1.4527437346119283,-0.45693069708654405,-0.7631371756478939,-0.36506559973848624,35.39867765916917,0.0,other,Short Term,-1.044522333423371,-0.4344192309342617,-1.128164389596481,-1.1113880766600546,0,0,1.1640135221007732,0,other,0,1,0,0
7228,Home Mortgage,0.11332654737996742,3 years,0.0,0.7882225363853703,-0.7409620449916663,0.07535257397489575,-0.36506559973848624,33.66762903470082,0.0,debt consolidation,Short Term,0.28499838567089664,0.24189309038929369,0.15173155208557423,-0.10930387366891736,1,0,-0.6629135305237588,1,other,0,1,0,0
7229,Own Home,0.5403877882137849,Unknown,0.0,2.0105677750928215,2.227165540634528,3.507960926169695,-0.36506559973848624,36.0,0.0,other,Long Term,0.46834779530661913,0.3608485013344833,0.8824897499209458,0.08596074757040251,0,1,-1.7068718463092056,0,other,0,1,0,0
7230,Rent,-0.3983084391405176,10+ years,0.0,-0.026674289431587547,-0.9681871233157641,-0.5485116274307787,-0.36506559973848624,47.0,0.0,debt consolidation,Short Term,-0.7066796712383773,-0.30595934243113987,-0.30240343351125565,-2.794889537685384,0,0,1.1640135221007732,0,other,0,1,0,0
7231,Home Mortgage,0.4140407561804311,2 years,0.0,-0.43412270234006645,1.9289326253164827,-0.5366758257820976,2.7392337177656487,41.20994804505689,1.0,home improvements,Long Term,1.4077760204544176,-0.4806863103672148,-1.2411950322450311,-1.4320550216172185,0,1,-0.9239031094701204,1,other,0,1,0,0
7232,Home Mortgage,-0.20001260821139938,10+ years,0.0,-0.637846908794306,-0.17289934918142155,0.580090787031058,-0.36506559973848624,34.465167964777415,0.0,debt consolidation,Long Term,1.9518867684795995,0.848505909621346,-0.06787323507803314,-0.029137137429626373,0,1,1.1640135221007732,1,other,0,1,0,0
7233,Home Mortgage,1.3171452832897006,10+ years,0.0,-0.637846908794306,0.8780166380675306,-1.2299285437235512,-0.36506559973848624,34.413184849601954,0.0,other,Short Term,-0.07053796954241508,-0.674661339772813,-1.075086943901726,1.1733639061644274,0,0,1.1640135221007732,1,other,0,1,0,0
7234,Home Mortgage,-0.4798054766155093,10+ years,0.0,0.3807741234768914,-0.854574584153715,-0.04838124555082057,-0.36506559973848624,34.05044261955268,0.0,debt consolidation,Short Term,0.09761148903542372,-0.04569207647367475,-0.1575095533208343,-0.6303876592243087,0,0,1.1640135221007732,1,other,0,1,0,0
7235,Home Mortgage,0.03613401557273124,3 years,0.0,0.9919467428396097,-0.5421401014580807,-0.29774622685127844,-0.36506559973848624,5.999999999999985,0.0,debt consolidation,Long Term,-0.3456808336136386,-0.5047762754983262,1.4931738525985145,-0.14938724178856286,0,1,-0.6629135305237588,1,other,0,1,0,0
7236,Home Mortgage,-0.16750036428511175,10+ years,0.0,-0.637846908794306,-0.15869778178616573,0.863291705105799,-0.36506559973848624,34.60657354049384,0.0,debt consolidation,Long Term,1.2376078183767036,1.3593566342131,0.032244411303542726,0.05102959880966461,0,1,1.1640135221007732,1,other,0,1,0,0
7237,Rent,-0.7758544669827632,10+ years,0.0,-0.230398495885827,0.32415550965254236,-0.7638147978796885,2.7392337177656487,41.02880011795309,1.0,debt consolidation,Short Term,-1.0484410708054819,-0.8915308025412289,-0.7577123278596283,0.9328636974418655,0,0,1.1640135221007732,0,other,0,1,0,0
7238,Rent,-0.3200578165546153,2 years,0.0,0.7882225363853703,1.9005294905259704,0.05041607584484996,-0.36506559973848624,32.8744106365055,0.0,debt consolidation,Short Term,0.02220548183420364,-0.1748692840377726,-0.2764935903522046,0.8526969612025744,0,0,-0.9239031094701204,0,other,0,1,0,0
7239,Rent,-0.6688430132312986,2 years,0.0,-0.43412270234006645,-1.3942341451749998,-0.7306113085217472,-0.36506559973848624,20.0,0.0,debt consolidation,Short Term,-0.3682432609651847,-0.44404326166902325,-0.003727506868732018,0.812613593082929,0,0,-0.9239031094701204,0,other,0,1,0,0
7240,Home Mortgage,-0.030982606319479408,5 years,0.0,-0.43412270234006645,0.9632260424390674,0.8721459689345834,-0.36506559973848624,0.999999999999986,0.0,medical bills,Long Term,1.3792761122208856,0.3064518058771353,0.6303509202145818,-1.9932221752922554,0,1,-0.14093437263103534,1,other,0,1,0,0
7241,Rent,-0.8775273718055029,< 1 year,0.0,1.3993951557480886,-1.6072576561027672,-0.7369809575006175,-0.36506559973848624,34.00322386512816,0.0,debt consolidation,Short Term,-0.7504982801474327,-0.5961746791843537,-0.3901111873765223,-0.5101375548653723,1,0,-1.445882267362844,0,other,0,1,0,0
7242,Home Mortgage,-0.8611495105804023,7 years,0.0,-0.230398495885827,-0.4995353992723122,-0.23115854887358372,2.7392337177656487,74.0,1.0,vacation,Short Term,-1.2893840449964662,-0.5074662219769862,-1.2186392140903841,-0.14565163884357432,0,0,0.3810447852616881,1,other,0,1,0,0
7243,Rent,-0.26619137691342865,2 years,0.0,0.3807741234768914,0.06852729653793227,1.1282419977375355,-0.36506559973848624,33.4847879677688,0.0,debt consolidation,Long Term,2.0726551296191906,2.0837293326220485,0.9741384831663917,-3.1556398507629453,1,1,-0.9239031094701204,0,other,0,1,0,0
7244,Home Mortgage,-0.23682416598011485,10+ years,0.0,-0.230398495885827,-0.20130248397193418,0.10272851213940254,-0.36506559973848624,33.785109372515,0.0,major purchase,Short Term,-1.1699219296509114,-0.6473434388673096,-0.25200920782002695,-0.023379028671597104,0,0,1.1640135221007732,1,other,0,1,0,0
7245,Own Home,-0.8637962392005397,1 year,0.0,-0.230398495885827,0.3809617792335666,-0.5667170780583303,-0.36506559973848624,34.55418155096679,0.0,debt consolidation,Short Term,-0.5347302248960675,-0.3756588445226429,-1.0108573650673147,-0.22955397802785382,0,0,-1.1848926884164823,0,other,0,1,0,0
7246,Rent,-0.1457133132516675,1 year,0.0,2.621740394474895,-0.3717212927150074,0.6250849032222275,-0.36506559973848624,32.4083595567218,0.0,debt consolidation,Long Term,1.7969185174597693,0.5314508846699462,0.726779139091309,-0.14938724178856286,1,1,-1.1848926884164823,0,other,0,1,0,0
7247,Home Mortgage,0.937915929208668,1 year,0.0,2.6217403944769866,-0.21550405136718997,0.5321603078354447,-0.36506559973848624,31.336014560648668,0.0,debt consolidation,Short Term,1.8204309417524331,0.7109599796791947,1.702297311623347,0.29152980752753754,0,0,-1.1848926884164823,1,other,0,1,0,0
7248,Home Mortgage,-0.3834951682391913,10+ years,0.0,0.3807741234768914,0.12533356611895652,0.6299637832911495,-0.36506559973848624,33.0,0.0,debt consolidation,Long Term,0.2078111342050808,0.8453377504353686,0.46097265749198274,0.5320300162454105,0,1,1.1640135221007732,1,other,0,1,0,0
7249,Rent,1.3432368399909003,< 1 year,0.0,0.7882225363853703,1.2898620925299575,1.7634902526373613,-0.36506559973848624,10.0,0.0,debt consolidation,Short Term,2.1093487614698625,1.7103647613840314,2.2793573136317278,0.6121967524847015,0,0,-1.445882267362844,0,other,0,1,0,0
7250,Rent,-1.3051643790105112,5 years,0.0,0.1770499170226519,1.5312887382493119,-1.044485926289062,-0.36506559973848624,35.0,0.0,debt consolidation,Short Term,-0.9504726362527156,-0.844127967928397,-1.2789278135446163,0.17127970316860108,1,0,-0.14093437263103534,0,other,0,1,0,0
7251,Home Mortgage,1.0397135232064378,10+ years,0.0,-0.637846908794306,4.6414319977970235,2.404385359468809,-0.36506559973848624,27.0,0.0,debt consolidation,Long Term,0.8405090969894912,3.3970209800923077,0.35230224734916676,0.44023982453475446,1,1,1.1640135221007732,1,other,0,1,0,0
7252,Rent,-0.695728138016498,2 years,0.0,-1.4527437346078242,0.3809617792335666,-0.6396744050148954,-0.36506559973848624,30.0,0.0,other,Short Term,-0.822460548437101,-0.8805916868613447,-0.22500930653454332,0.6923634887239924,0,0,-0.9239031094701204,0,other,0,1,0,0
7253,Rent,1.793334228724868,5 years,0.0,-1.2490195281570242,0.2247445378857492,-0.8732282009068097,2.7392337177656487,73.0,1.0,buy a car,Long Term,-0.37121200140617766,-0.810832408181427,-0.04657517630004296,0.33161317564718307,0,1,-0.14093437263103534,0,other,0,1,0,0
7254,Rent,-0.946663985184258,Unknown,0.0,-0.230398495885827,0.2673492400715176,-0.7364840345306347,2.7392337177656487,35.0,0.0,debt consolidation,Short Term,-0.6185674549497074,-0.5070477858580835,-0.29343141662446454,-0.34980408238679034,0,0,-1.7068718463092056,0,other,0,1,0,0
7255,Rent,-0.772487814505189,10+ years,0.0,-1.2490195281570242,-0.8829777189442274,-0.5031561127159853,-0.36506559973848624,35.273624210897765,0.0,other,Short Term,-0.5868613070399031,-0.5310181978123654,-0.9712798700153015,0.5320300162454105,0,0,1.1640135221007732,0,other,0,1,0,0
